psp_reference,outlier_score
27489519975,0.0022417388
38931800576,0.08667383
79178983210,0.03125243
43911055371,0.03344511
70874327765,0.012173609
35885080490,0.00253232
32918997899,0.0023303083
48622245014,0.014306555
25159784263,0.00732312
27064218191,0.008486452
46016953589,0.0024563635
66675184929,0.0154530145
10290187782,0.013120127
53532744416,0.0021716312
89670576538,0.0011841733
10136577057,0.011528489
31476151001,0.24761382
27575628120,0.013869188
44912363920,0.115096815
54435553757,0.012390847
44507780019,0.065523885
75949166261,0.101959966
47581391843,0.01751025
67135912749,0.0023986571
81123970202,0.012572938
25051704673,0.010356345
10363363073,0.02813158
85094125331,0.007407595
77561446978,0.012417309
88885569599,0.0019046023
52209169073,0.0048885643
84983792939,0.02012771
85055498032,0.010549946
67771308619,0.075030364
77469687513,0.012539418
13284531644,0.012112324
82577383175,0.1669712
28441493930,0.048933323
43867540180,0.0074672867
64257079199,0.0012789984
31327008169,0.13628562
44233656581,0.010805214
58865265677,0.010647681
21630624811,0.033677816
22708840335,0.102212496
75800402672,0.026228746
68856419646,0.035045937
12965859938,0.028977608
80565896837,0.014357839
59273153510,0.0014593458
80473422792,0.032334566
64854190659,0.004655731
87553606958,0.012646592
87602150430,0.0017628976
11695614325,0.015038247
72218011881,0.0020500822
84144019171,0.13204697
51935037507,0.053199682
17543059852,0.010849802
43260167502,0.0009739096
63527121322,0.014283694
39286993642,0.016777199
39696027699,0.0027369184
24798422640,0.035937063
31049375453,0.038235523
46266329495,0.003392683
28612168209,0.0021134145
50181455491,0.006087769
63367385576,0.004872472
68029659010,0.017616076
78046243488,0.0016316688
19216981978,0.0990331
62231071840,0.013213677
23356563516,0.0016664666
18300387850,0.0029255426
43102745074,0.0022667565
68733062839,0.017706443
37097571877,0.0030231816
80447302223,0.2551062
75912581606,0.013041044
54069585170,0.009872313
59116365567,0.12045353
38192471762,0.008453428
55298433619,0.008835699
39819117351,0.0136686945
86879057067,0.0018644016
17916823116,0.26934266
13419463412,0.04639528
56274577544,0.018074926
46634689086,0.010786092
11008973889,0.06486821
73921047338,0.0019906021
88626432392,0.0010670085
50022617561,0.041482005
59342853596,0.011638843
69674521366,0.0023987717
13864146494,0.022321137
11306174030,0.03321046
23324949622,0.010213447
76164553703,0.008824976
37935428974,0.002181568
66885400728,0.014290492
51171333367,0.032824088
27688204922,0.0061789686
36212749012,0.01594781
80108373639,0.019120272
15589890395,0.015315736
59306075484,0.0026146383
38786438965,0.0029130618
62309849186,0.015681652
79133602764,0.0067736567
35763199484,0.0017227886
33435426975,0.037616063
67929751931,0.0028315824
54789531373,0.14365527
37955721718,0.0021926959
89833382243,0.042329244
86191896228,0.030971961
12468766226,0.036556512
67467178751,0.026204584
81331771800,0.026472649
77633839327,0.018209223
17167555244,0.010944677
76567401535,0.0011364261
39255801731,0.0011418678
30637529813,0.014820961
19234316259,0.022955384
67459455529,0.026365696
16628437806,0.010024732
51642805740,0.011546429
54564192105,0.04345689
42510439117,0.0014992863
50267799514,0.89415026
20518206732,0.0017886888
65989818001,0.0024280874
69699035667,0.018598117
48848084701,0.003821764
26283143744,0.008672291
38656272636,0.008287939
60335166042,0.0060917637
64343671463,0.0068056975
60394789689,0.027035084
73431447164,0.045296554
35594205456,0.006155624
74581515477,0.13436842
60752287738,0.0050328793
42124379480,0.009601069
33604005339,0.0017900123
27355880354,0.27036428
61901557912,0.0022009767
86253071247,0.0155717395
21937029372,0.0017136052
52968184234,0.034007408
52243954024,0.020810576
31742745543,0.003767258
81008640391,0.0034516416
79063129290,0.017850358
68320798427,0.0014264509
38096692764,0.051182725
50271266176,0.0044550356
48435492097,0.002324633
59757064452,0.0024765998
40373219739,0.010965121
72529629747,0.035495955
20438679966,0.06598631
71353865366,0.030030306
12852846890,0.01299207
68864632887,0.034244288
73589313762,0.055071697
52792115625,0.013370257
87279274896,0.026996221
30991276273,0.0024550413
39051301259,0.050774094
35184854934,0.002023846
58060179767,0.061975677
36988306748,0.069515966
10440863530,0.0432406
59921853108,0.045664098
82148699733,0.011190621
37819724664,0.14283462
51527501256,0.0034228729
61694093582,0.03023692
32729870152,0.016819645
47767022512,0.02246757
55808380479,0.018437881
35146137132,0.16778179
85942094328,0.018336827
14041022786,0.003128566
73461424863,0.011749256
76133592936,0.0023317325
27979662115,0.001334505
44531529914,0.021447154
78493794852,0.0070388885
82313535098,0.033109825
69980241308,0.015463629
10792535565,0.042649496
81774747395,0.0031172773
35466037567,0.0035136126
58649521420,0.049964864
59612750917,0.009794485
44397599632,0.036897603
43955209835,0.0044876663
65256472592,0.00272469
87466907230,0.012564177
19053446291,0.0018060014
25701540881,0.04093207
38307986084,0.12123363
60516206586,0.016175136
82852107870,0.00205036
11122402262,0.04908622
28398205146,0.021560408
41178134662,0.03110887
15895210078,0.21506634
49821234884,0.006769589
18458909376,0.003182708
10862129974,0.017773345
51123113833,0.012081098
33880912050,0.005440201
78690792054,0.007116885
17410807763,0.08253912
37209438356,0.010696657
46575675653,0.101769656
71209142826,0.03413193
82325484237,0.0023585279
14327093621,0.011671908
42604953504,0.015877107
10538152851,0.03577579
27177245514,0.13745223
38895217079,0.0053059133
68767585284,0.002895404
55953050363,0.0027384374
55425764479,0.027747821
71928265680,0.0112049
12832845223,0.09731312
32022710160,0.022749232
36371465274,0.10622262
72058062218,0.039205324
42763614202,0.034858346
32143631773,0.20563228
51541866197,0.050741997
49200212595,0.01174383
35809288483,0.0029688103
31936154984,0.013162593
67279700912,0.00204399
22893308970,0.0026756478
45290982533,0.0026316617
88561334173,0.03507672
17490565020,0.085505
12194579702,0.0029090706
70220877708,0.0053776004
44749463761,0.016443793
41168792880,0.016704435
62771462681,0.016326522
50630834112,0.015181889
61174561784,0.012368312
43648838585,0.009223582
47618917234,0.036645498
23302050876,0.025305705
57130548307,0.061891653
19544063720,0.001665624
72303564054,0.007536344
66962059461,0.0030210316
85590218411,0.13517588
65602374598,0.040778827
13518926791,0.0019519434
67559351641,0.038020264
81163043466,0.023990884
15164728714,0.037463233
73532235120,0.034025997
33117721958,0.03451488
50025139416,0.02108953
12099933774,0.16757302
27551240258,0.0014260045
78859881855,0.0017608895
60961262735,0.035935104
13396528393,0.0057380474
17778051536,0.01837482
45374598106,0.0011958573
36033117831,0.011843946
47640846861,0.0150030255
28984199658,0.04444427
42684534715,0.013534626
80390428785,0.0068796445
77795793083,0.027149186
73388317980,0.0024195847
87360174137,0.0028563223
86796890353,0.053301647
54584092880,0.010196915
87234227572,0.0019711298
53647176068,0.044585172
77760734350,0.013259763
77539977785,0.018010091
32375214807,0.22747573
28985197762,0.020922044
51454697585,0.050951485
42971866208,0.03532878
63038236750,0.03828673
20611229891,0.0014684026
21391302701,0.0011055386
88480734814,0.0018564584
36313338337,0.0020770587
10341233650,0.021066306
29062886418,0.0029021595
51136420505,0.0016009962
57114088122,0.04443677
32581257985,0.010562874
21594081182,0.03353481
52460568997,0.0030908708
23473143068,0.017665524
64969849826,0.032595947
74585899667,0.0019890473
10784161955,0.016501341
50973268149,0.035026442
83966541954,0.053871088
43666777888,0.0993217
38949818768,0.18836007
14846888144,0.78417385
18107051809,0.08821307
21657187491,0.0013904216
87919315680,0.0017975869
76481288346,0.0017885014
49589542611,0.04403618
59026538931,0.103194535
34778731538,0.12832919
42011018192,0.03387764
48275970393,0.010646553
23518228828,0.0011967954
37401913470,0.00076583284
68505072915,0.016336156
42686953014,0.0008573624
23903968026,0.16745861
12316403642,0.0022862698
78980603205,0.012975654
63639844870,0.121501386
39531250839,0.038095083
85826500443,0.010175802
17475635603,0.00268277
74862900493,0.0016619312
20187694378,0.04110682
20833593741,0.51855266
49527463208,0.1228059
74874304591,0.01602068
27476123082,0.032094505
11953928530,0.012194841
85108880043,0.022269083
65912917041,0.0038417112
77734591866,0.0033718685
83495602370,0.001524659
17470297314,0.26998648
86112892782,0.008454248
62680644260,0.0022741978
68406120736,0.0021222977
16869313709,0.030938577
44397772621,0.008479286
71921148036,0.009730686
53105322390,0.025173776
33984193095,0.03409185
19387890311,0.0020633356
81434244499,0.025136368
83460379786,0.0011100656
79672705952,0.043620516
51758917191,0.0020939426
44108733436,0.0015026145
53286453002,0.0026428422
25071993624,0.0038124942
66808885809,0.013052228
89367234905,0.06633279
50918699082,0.0015992153
41265790756,0.023228245
60205226523,0.01287384
21629374285,0.14298286
35580791357,0.005984838
80881438442,0.033041947
14597356437,0.11428838
79448958330,0.021031428
11475312833,0.107447885
71860661165,0.12347139
61122407788,0.030730996
84400503637,0.0140572665
64366772181,0.005995166
68822529625,0.0031751955
29205095975,0.034379862
59264909472,0.015135529
80824414998,0.020896478
69288287133,0.024882939
17077272361,0.02572501
23442619979,0.015610304
48196804330,0.0061171986
72421046082,0.018156318
73633634552,0.017380027
41038633046,0.04629262
83627977078,0.020300163
60815332315,0.0023101869
48880641054,0.026660142
33761521577,0.037485752
13469752449,0.041008852
37732926828,0.0032012188
15015776053,0.13546382
42947429556,0.0050291885
23730325308,0.010585606
16231320571,0.008135024
59330887556,0.0042114444
20141610564,0.0031044385
65923277472,0.010845684
22945415997,0.054420944
40442343256,0.0027216093
77184680557,0.020841777
12612996205,0.0011121361
48127598518,0.002296045
88950162448,0.18395755
87100044185,0.001994712
25231603375,0.0016949861
15739469763,0.008453108
71929512505,0.002253331
63420756679,0.003756035
76610550711,0.043154012
63542890857,0.10960119
44151930366,0.0044950307
14218778391,0.001458384
56967094962,0.013648336
73075664586,0.041942194
32458622763,0.012648476
11230328769,0.0054588956
42397657746,0.0017410876
66275434103,0.0054041883
88825970633,0.0016123202
19884020285,0.022412203
36845347224,0.027318276
78109330836,0.03699489
88583983944,0.058878813
43141045281,0.037984777
89738988525,0.14838612
19360751224,0.018607656
76549873496,0.041033257
72277133281,0.044997294
39610712926,0.015296848
15416508067,0.017048312
40137349991,0.023224851
35283946367,0.0071714628
48743885114,0.022913208
13604805784,0.0151016135
60710269707,0.024195006
48800304605,0.0012128976
36835086405,0.03481954
81461891302,0.03330243
25477428473,0.0026462001
29669171307,0.092785604
55525900147,0.046353105
66053311463,0.00078471185
78428734612,0.0012805577
35329211550,0.00798077
77377560639,0.004936993
69190514379,0.0123884445
76256879571,0.0017455373
59169338225,0.0017486298
75195954542,0.04374026
47606199281,0.003660442
67312007608,0.004974995
68406002372,0.009158701
27054014233,0.0023699824
49664439670,0.059588354
62216430215,0.014190166
16094363328,0.0008318277
72816292740,0.0011399839
49201913157,0.029776363
51039879939,0.0037710452
81338334294,0.0026752239
65082205056,0.010995686
78342019298,0.23446251
22028207049,0.008322106
27788762547,0.011801043
84127574610,0.0012431317
63803782036,0.016499342
77749136678,0.037653662
47672320829,0.01977187
77969922477,0.012361586
62506275926,0.0069578816
30265157024,0.16774075
75630264242,0.018203799
28355236123,0.008957949
67395921105,0.01387783
68102980010,0.0026649998
40062055788,0.014854285
55872859777,0.001204632
58499748143,0.0048048235
77905080164,0.009776395
68234020693,0.002014345
44753222122,0.017413724
74077812743,0.00245931
33798202648,0.011214668
86241334561,0.013815982
62562972799,0.017823951
36131713171,0.00086772826
88785892334,0.002881097
86254362743,0.013720629
81760711027,0.0099793235
49040815035,0.01269433
13496560963,0.041520197
31555646961,0.0028290192
74726924409,0.0007937192
28958982623,0.047308955
43327694740,0.016278619
33469654927,0.0025671872
12655084361,0.008710472
86284229451,0.009165771
72304528203,0.013421563
19346977062,0.0023812829
46295195186,0.32926467
76987270577,0.0018003121
70374543717,0.001780901
13091364780,0.0022661337
72603793945,0.001954418
22515726294,0.0015319841
13677861718,0.33395204
48941321439,0.03616238
14224237538,0.037123986
56895676885,0.003871811
24331527584,0.0008711351
25600309019,0.008535488
83542979179,0.013705299
66924140716,0.0036132066
69478448509,0.07093116
53617272548,0.12156935
36463045911,0.0011336545
16732184543,0.23141998
56896162759,0.036318038
67710433582,0.0037087493
27502475482,0.055801265
84861549989,0.0019648273
55578441005,0.0020785902
10744867223,0.07125874
83479121153,0.07947166
75325366030,0.022154743
89539722300,0.074831836
85617347424,0.01863342
87345903834,0.0031892871
45198369009,0.033349317
25605867034,0.017241733
66942134762,0.017250478
41125406927,0.018196192
83984340047,0.0059557613
84659919936,0.005824467
38976900620,0.009675385
40839221266,0.0015076183
16337753589,0.002386633
25753774195,0.0027535055
34110081733,0.001046222
63437252112,0.01405941
72103224849,0.014611024
59967839307,0.0027594818
61873982704,0.0014958377
35178335053,0.1770622
19296693949,0.014687178
51091795835,0.013023554
19008745769,0.014979567
78011567276,0.016722392
42539317920,0.043069318
32189651485,0.15998894
26344298560,0.009560482
76341038405,0.03880474
45148896909,0.0042865183
82135953732,0.0019173991
17746610849,0.029286718
79139238264,0.00083421986
51160810774,0.050204888
33840611771,0.0015091011
61118141392,0.03339794
11072291747,0.006763972
40315999428,0.011912632
80422025954,0.013210547
82209045371,0.031540744
44320706866,0.0020809595
72862410160,0.012749547
65054934760,0.007449982
10725919806,0.14379138
44426513375,0.0025349443
17710292771,0.045581732
44605966321,0.035135888
84006603825,0.0063400976
83879880348,0.0009024262
58532332391,0.36165914
29987016261,0.015607693
86830857143,0.014442568
83571653359,0.022922227
78026185242,0.033844173
62515794602,0.0035510033
21953200411,0.007750069
35221506746,0.022938995
10759500673,0.026067594
21561828656,0.030967558
64618384522,0.12736471
42880589929,0.018344315
69802009889,0.00075077213
50148703636,0.0010963443
23014577942,0.020028085
55055175774,0.018634478
50620104068,0.02551294
27066487105,0.00970044
39111283054,0.008557304
28723391837,0.007000637
87431148188,0.048582405
13416433839,0.050683033
41594913381,0.08233951
26764403718,0.25736934
76496711229,0.011874478
70912162997,0.0019042828
69002031214,0.0032914726
43341096107,0.0077874265
14760302501,0.3998761
80313243861,0.038246658
14532823442,0.6611505
65056208088,0.0010877564
11963382982,0.011627928
47688135273,0.008604766
76010520644,0.058902033
77641740453,0.013074441
88650188256,0.025609616
54257585154,0.012767384
57889914213,0.0010219741
14172468220,0.07216929
78519078590,0.0087438235
55227375931,0.0107763605
35726322711,0.005901587
85494468755,0.37525207
14724790107,0.0850159
29333258276,0.060816094
12226524640,0.014608839
48508254420,0.0013407555
39636381281,0.0017993095
23937297560,0.0011655553
21692469046,0.05136188
55807914595,0.0131592415
58876896875,0.017051786
69410964156,0.40623623
11070443052,0.010591995
75664344160,0.004853623
22370022102,0.0057811113
53364852193,0.0014320123
25221503960,0.033468653
13076320615,0.019443246
38865535550,0.025574973
25581402242,0.031420838
23216653891,0.006152926
41083798313,0.0015354417
51493793454,0.17261864
11184519666,0.0019047197
69171777658,0.0056161447
86974186154,0.037035357
44209231678,0.0034979132
60598273295,0.014480931
73195312103,0.011854472
26859737631,0.026405182
77279567628,0.0034734367
15375586454,0.0031531297
67623037520,0.0014775407
70443122187,0.030872064
78738073766,0.009577856
30054977712,0.00492171
32059305631,0.014642618
54411245169,0.0016908871
23646486238,0.004985288
66086148077,0.46892196
60986175493,0.0021693627
87609002250,0.014796031
71797528269,0.07148107
29817671530,0.0017323917
87479599457,0.001223332
26541242749,0.01595241
55961506643,0.0008761138
67464578858,0.018768674
59456647694,0.019187354
42617657188,0.25778523
36162282709,0.016153859
29162773050,0.16486838
23674809389,0.025673922
49046616824,0.020062298
85573101978,0.028517984
23076550273,0.003095314
66884325482,0.0048484313
52267596939,0.025048552
10830019937,0.004481981
85004114159,0.03479839
74582124671,0.11592483
32324061402,0.14050302
38602845824,0.0016139867
33997313639,0.14158703
89241739229,0.05865427
42269987224,0.0019072394
38769490317,0.038877174
88710151082,0.03518509
29408163984,0.0014395064
33670202361,0.0016556554
70145552062,0.016875876
48826519584,0.013189669
56624785943,0.0016589749
38028488391,0.0060096933
22227398202,0.012864677
40610851077,0.0027644457
49837377118,0.03906187
48149248241,0.0074320827
64460250896,0.26327014
50727843673,0.01548119
41788767098,0.0076899906
18724314816,0.007450142
43146316122,0.018172612
57298209914,0.002075593
73481739773,0.0028879738
29032421632,0.0009834894
14968734188,0.0143928835
29960193504,0.04934135
62902875994,0.3471263
79150778622,0.06704923
78949375646,0.005155587
69413027132,0.00084173545
33101788870,0.61124045
39252994601,0.03113485
74823201232,0.07961066
43401300341,0.035096385
29007382103,0.058505457
67582383767,0.03881874
75270941816,0.017234119
67943781101,0.00678711
17119520331,0.097870216
26050207903,0.09232893
78607101195,0.002621757
36380424318,0.007280524
48782920677,0.0018932989
47419295597,0.0014291402
28810991941,0.001766676
68891293637,0.0015463075
25929995078,0.0025907117
87832232805,0.08406502
33239928854,0.082238235
50048802036,0.01821768
76215241289,0.0031924646
42380009959,0.20445687
40819540550,0.013324222
64328422594,0.01690194
24166060349,0.07836885
51373487816,0.39623863
48347230779,0.062768996
33730320603,0.021433808
69840948826,0.14153263
59843144368,0.0046193753
61998648618,0.047908917
64128046379,0.008232708
11318192646,0.06612532
88415693100,0.0046509285
10124842422,0.038276985
82108323863,0.034245193
61713481449,0.014848771
71108419918,0.0011849353
43638239344,0.026229681
72586840891,0.3715026
89694172339,0.010878996
26921155876,0.0016498088
51414217792,0.074228086
63086833575,0.0018327653
71420091103,0.0026102487
26327916152,0.0017591375
48225014657,0.030604271
77607771899,0.0016919145
40801411650,0.018491125
52260475221,0.03969155
56467448382,0.0030762576
83511484854,0.017704252
73069808539,0.052900683
85255288609,0.12670544
56303714466,0.14104225
46510239256,0.0017986636
71721280075,0.051304933
57686163974,0.0026013313
85064391990,0.018005779
70904615566,0.0014382025
23398031595,0.005714101
65454441977,0.0022006815
12017182840,0.029689817
64013854691,0.010078113
37467253593,0.0010155705
15253425629,0.017065186
61737697417,0.015131327
11972352601,0.0017101321
21882042333,0.0028907186
19559406612,0.012519801
76518418335,0.028906902
86407120655,0.035757296
28492195490,0.002304023
50759399123,0.00942965
75929711143,0.0022191936
19466835846,0.012079862
39128423436,0.33363244
64135623720,0.008718967
11892889441,0.008320494
16285114458,0.117074564
11982304071,0.0379261
35269801694,0.0018175796
21376784247,0.02958694
64999882494,0.0031051121
63360404194,0.15146133
12941607044,0.0006549266
50601097244,0.023096642
53354412522,0.07680026
16299061235,0.0015745052
65584033564,0.014248536
47512040856,0.060627032
59302687204,0.0027804738
54466401528,0.007839072
36245270904,0.030399302
85343847723,0.0019577285
38629055676,0.022028537
19384980834,0.0039179157
78992183245,0.0021124047
15724486214,0.03456161
59592265447,0.05352267
46008483563,0.016284995
46775316687,0.010599746
48632975823,0.0132008735
64475980249,0.034740593
63464659371,0.006296271
60719445432,0.002264546
80444873562,0.035528447
25988230703,0.013674292
10661788135,0.0020599402
15508252324,0.054961774
20262668798,0.023665562
35528764409,0.0027083624
15653092731,0.037214458
64188085740,0.30865312
30818028630,0.0015900495
29307646710,0.042793665
89806524296,0.0034208726
68093635362,0.024727734
85515822357,0.03890626
75876017447,0.05014591
86607575125,0.008128349
79305651792,0.049780905
48321034934,0.001601419
45716794141,0.01526762
79751582092,0.03762492
86058997926,0.01742877
84021546200,0.0018048504
32367417554,0.0059844977
50250094555,0.03925716
50408122200,0.011157689
76090848310,0.0011731071
65626257665,0.022201102
34986874470,0.0017369031
50383865503,0.0103137465
25311691376,0.031479947
85442385035,0.0019853418
10168705265,0.0022865073
15204864362,0.011728326
21709200106,0.011936358
58984956209,0.0017666837
34515632828,0.1842132
43840923417,0.013642008
82552491274,0.020361748
38805802717,0.089731306
21113721089,0.018096061
47461316137,0.07903779
73813689849,0.017363522
73937293519,0.04579738
73516744826,0.08648897
66588921702,0.0019177474
87361991943,0.0023820652
49770822935,0.010736167
78612548407,0.26024738
56799874556,0.40287024
29830627134,0.39356083
35421794068,0.01569868
12397040842,0.0028146398
34770325344,0.011004731
38648358483,0.0009179024
71815559002,0.013420267
46738582930,0.016487243
24504456197,0.008659389
83190479094,0.026086917
34062866435,0.14452454
69270488129,0.0141019365
13661420221,0.021533273
76481267610,0.011005015
67999550682,0.019104706
49178324895,0.020654386
17546268453,0.01652468
88219727296,0.012176868
59375289180,0.0017740375
57329844273,0.0014954903
36915027921,0.011118775
78067891978,0.042770892
85679599329,0.022116212
80415698959,0.009637968
89124727512,0.0027812782
70222796180,0.031693354
62851347349,0.30532452
57549429861,0.03801335
84440024808,0.012694306
67501528001,0.011641414
12227923416,0.001776115
58818210151,0.0011554407
47281261914,0.017589709
19719516306,0.0012112381
28469016721,0.0021902346
59388367070,0.017885333
18941535713,0.0030707042
80817346214,0.037419494
41725890744,0.0009346771
16946182247,0.015049216
18858895511,0.0018491999
47971532035,0.04485438
73298430168,0.021031806
65982417353,0.0011616638
28989516094,0.08828353
79085646419,0.014943346
47428904658,0.09303657
77187974948,0.0014460629
50722259073,0.0068306727
49568235337,0.029125452
43240202164,0.047662504
58944519265,0.0019782907
11354271202,0.04423408
39318538080,0.010813861
54842098781,0.034225255
69673911124,0.000862468
42186243528,0.016238907
17596325977,0.020286793
75144106236,0.031799242
61599057417,0.0010220401
56210851204,0.1826072
85370584424,0.02019586
72552233692,0.14526494
26985040013,0.0041460386
21159781471,0.012509172
88429349963,0.03896036
20138970039,0.037509702
56440716740,0.013845358
78326256573,0.013339527
67187489619,0.08456174
48904487098,0.071333915
18161252878,0.016434623
83535249787,0.016430343
53543920067,0.0016598329
70646425040,0.044432987
16112885121,0.007680107
53975723635,0.0009640872
81634506592,0.0018037227
39308658617,0.11604424
23372684310,0.045219515
52829175165,0.024264922
86884634287,0.014849831
15613282015,0.0126714725
45378084241,0.013739419
37984758879,0.31638977
72816313272,0.0014780342
26682691127,0.012753505
50749047614,0.0069225617
11709194958,0.064473696
70102047615,0.03745416
17136578656,0.0010850321
11170421722,0.001571198
22511388650,0.0017129963
71497800918,0.0030625097
43224286706,0.002536272
22919192923,0.01308675
26662074118,0.030195378
23631918696,0.035706718
54462861433,0.0023665945
72037997392,0.014343268
36290211992,0.009757396
42588847295,0.010513537
77320347044,0.10205078
77777978402,0.04097053
64771744650,0.017248992
79545301515,0.0024214687
76999623199,0.011708753
81767810584,0.032208454
27760713582,0.03388227
78668333598,0.001582318
58950178660,0.00082214887
80133528359,0.014587214
35067901037,0.002033625
76620227137,0.043541733
82143073413,0.042429924
50833870541,0.31037104
25325441785,0.037988793
59146440644,0.0068562063
33381154906,0.012980551
40929935715,0.024445865
82777741626,0.0019233963
65716380336,0.010567279
85404151692,0.0035994672
64365655366,0.017744113
68301446864,0.0015071842
28883668813,0.03279711
41385693167,0.027771788
73169763270,0.11627329
71570974107,0.001134254
75159407186,0.0063962247
79800424115,0.016852783
62935883903,0.009997768
51808822355,0.056316394
27599972739,0.0011796579
73272923157,0.0459079
33133609855,0.0019367635
23198707439,0.26352242
22060670424,0.010962763
10757483566,0.028540645
36152865067,0.005295316
58258281505,0.0038438363
41531940144,0.002597004
11674235076,0.18243133
51033392992,0.0010619364
12520766776,0.01926979
13585449253,0.0036708212
15542411608,0.0014049237
56477798325,0.3674275
25167115540,0.046459436
53723963732,0.013951806
76445421778,0.0100102285
11494983859,0.008117862
10356416955,0.0018299615
56337666544,0.0042674844
39431995192,0.019434566
87893535822,0.014813609
88163546274,0.12147825
43772347904,0.25871605
36091461951,0.007192737
20171519518,0.0010438575
33249277837,0.0059671863
29947231350,0.0014085907
34857395744,0.008573581
66863128285,0.012092466
24181137244,0.034761485
17791816113,0.0038531527
48198354811,0.00089588517
11165135961,0.04578944
30685663238,0.2395191
57916895030,0.0032256078
73827198541,0.024309369
24716193093,0.011656313
18576991549,0.0007197095
11647089285,0.0022073137
10583517952,0.0012691355
30781978970,0.11438515
54255655931,0.0023929256
12217591973,0.02236473
11557734902,0.034115616
17949914414,0.02992347
57616450312,0.0126342
54132751115,0.0010200688
19227562194,0.02063952
18380878897,0.011715576
55747417840,0.011632487
73622510943,0.019069476
45490940412,0.0017455342
69974628797,0.04531584
77811077521,0.014956281
12595265104,0.03353002
46181305909,0.0020913917
47515121695,0.090642065
18321467209,0.21238975
39620973887,0.053904597
24155941805,0.009875393
34927557427,0.16748272
70648880187,0.10903147
31523841382,0.0387469
22594862418,0.053898897
30696307134,0.0016029911
21331022288,0.3291419
24918839679,0.020826485
40020378392,0.002453124
76097477223,0.0010753196
38749059062,0.010022032
61455467315,0.055118274
50271879268,0.0071283565
43560507617,0.013789457
49679640826,0.012209727
40696040547,0.050225563
17230907530,0.0076447274
45896652088,0.01734038
47705065151,0.0028195856
42079323833,0.068964794
55371485962,0.03402703
26549850911,0.011324748
83569944397,0.0009721932
44868913379,0.030057535
68588326539,0.007159643
73248321020,0.0012412122
59360018521,0.05234307
65403004710,0.0057824156
68057842711,0.035934933
88719449088,0.13660641
80270179377,0.03181634
68385427296,0.007823823
12103325145,0.0012892877
60286281117,0.019813651
30611977081,0.12293632
19280395989,0.010676023
83223085943,0.033052225
78431344473,0.026673382
83175698878,0.034306686
40880925468,0.0021718768
56360708722,0.012287141
12177154556,0.0076044034
24350125894,0.00080866093
26189956803,0.008889316
82400406513,0.0068122363
32486862910,0.012940795
30646477877,0.053945046
42642275023,0.02488159
77551615376,0.0075937565
65066475613,0.0013262725
76722095674,0.037697785
79492075278,0.08322264
43525671135,0.016604489
87885990677,0.014596175
23600117467,0.018571896
34758880605,0.044028975
23586469295,0.13780136
54800484488,0.016494825
68309712606,0.019383218
41719212019,0.052990846
50462562644,0.23744275
53538470679,0.0030173447
35915432089,0.05919584
29108984689,0.014557099
24431851967,0.049523946
27560146813,0.0126658175
84134214769,0.0008542387
18182804962,0.025093967
88368686396,0.0084793735
12345683397,0.0026878614
83839229755,0.002434231
89870763350,0.099213436
12741689362,0.001697969
36226437312,0.0155744115
67086962827,0.13106719
52437458286,0.03749316
69749910047,0.061277572
41493245957,0.015738549
83860399558,0.002200729
48189900134,0.012450654
27855441062,0.025292717
26925455421,0.061844386
42143244626,0.27354935
22311409274,0.17344928
87714788588,0.019452441
42662437534,0.08703416
63151483433,0.045115866
74943701651,0.0027380825
58014172644,0.0008796509
61399227111,0.017291406
65173109693,0.008749438
38375042949,0.33548027
10979355363,0.0074646804
39460371681,0.00993831
48847224856,0.0039544227
28963310000,0.021427909
16313966900,0.11818527
63059038191,0.0016210509
30117401725,0.014464497
23677816479,0.0050971033
25239887338,0.047951344
27110239891,0.045010645
78889381861,0.0020036874
40546017256,0.22752564
54880670285,0.0022905618
50153162935,0.058289595
20077226424,0.04679821
40366014994,0.034236126
10665811662,0.04673828
54692307844,0.0039591943
87402111871,0.001959456
48418349961,0.019840118
61123909044,0.012546513
75956559892,0.015465367
51364402014,0.073625736
72518768946,0.013382678
79463265234,0.3245078
41002720221,0.043788925
24450844727,0.0016847819
71501630524,0.0033864235
24915981627,0.035456475
47985118633,0.037793092
42766252456,0.013559079
68134584417,0.012997608
71580886507,0.10491213
67210225293,0.040085215
79251709182,0.011427111
15059145470,0.017982777
27713586921,0.0010194976
62212876236,0.0021003527
15005349845,0.00084641605
16733259244,0.0014489352
27964343088,0.03398876
74641499644,0.010996938
59167454910,0.051593836
61787311517,0.0013516295
74973873391,0.0027067005
66852753554,0.2429526
66922168873,0.041895088
53984614755,0.0011648369
41031057391,0.0018423349
75467294654,0.016208297
89487973302,0.0016361895
22473099818,0.013822455
31582888645,0.0034020157
15958453740,0.1508839
13521254986,0.00096471695
19641471471,0.2568706
21571261617,0.00088095875
38661369192,0.0016730841
36639400775,0.032413438
89701827739,0.024759956
76261757711,0.020186482
15417329451,0.003708393
20016468164,0.010065256
46748726886,0.033996828
68279688935,0.040400356
36620980335,0.010796747
85927978634,0.0020662386
37045686876,0.03371233
67786075370,0.018313842
22706199678,0.033229668
47185256924,0.046672888
36136779501,0.0075294706
32388985063,0.040653218
19080347207,0.0048130634
54522515915,0.0020738903
58963601380,0.008035353
49712541352,0.016853709
13925884699,0.0040103165
65322515719,0.0043748524
56938709472,0.0076943063
76650647734,0.015792122
54216951888,0.035178315
22127101409,0.31694564
56743282255,0.009614194
62953297172,0.02354586
